Id,Reputation,Views,UpVotes,DownVotes,AccountAgeDays,DaysSinceLastActivity
23318,4475,1030,455,45,3630,56
21628,21972,1694,1908,208,3630,48
5558,1475,103,15,2,3640,691
25045,1882,827,617,532,3686,53
27117,1039,119,157,2,3672,180
23786,3111,370,177,22,3645,48
41860,177,16,5,0,3669,568
39860,10991,1589,1279,867,3630,48
17458,8089,1349,88,87,3680,387
16373,1090,103,75,8,3741,49
5370,804,48,7,6,3663,1262
47884,2598,2389,79,10,3640,49
47863,51,9,0,0,3747,3663
5053,865,79,164,12,3669,103
28634,26812,3084,835,3850,3697,48
34837,559,86,58,12,3771,192
15080,784,49,7,0,3626,1401
3745,2564,204,95,5,3628,50
44194,1742,190,7,16,3691,1040
32089,13177,461,612,20,3691,48
7353,2614,176,54,14,3663,2419
23320,1033,97,38,1,3651,69
11328,3951,508,680,20,3658,48
39589,180,83,4,0,3658,552
4166,2429,135,151,15,3645,436
39086,1565,196,574,46,3695,58
32166,503,388,97,14,3697,135
27018,12286,3598,726,990,4014,48
12029,2328,349,48,15,3628,48
20520,2497,700,50,6,3640,57
13982,2416,348,810,107,3626,78
11887,679,102,5,1,3852,2731
39353,5393,1073,1492,349,3672,49
35374,727,144,35,2,3697,83
12425,2903,107,1483,6,3691,50
14268,819,45,1,4,3672,388
13688,1239,101,188,6,3747,1075
38301,835,157,34,1,3637,74
30193,196,28,24,4,3651,2669
25643,8079,2548,2186,5172,3640,49
32931,10357,1225,1428,669,3630,49
18017,6377,619,564,91,3680,1044
46296,2849,256,582,230,3648,49
40560,21731,1713,3098,264,3651,248
35056,2055,122,131,1239,3686,59
27182,178,160,11,2,3628,370
34533,1329,353,188,120,3628,623
11346,1585,95,351,7,3626,49
36174,1311,89,36,11,3634,49
6897,584,148,651,30,3680,48
19589,3234,356,574,11,3771,338
37558,6858,3607,1270,43,3690,238
4297,2043,124,111,2,3645,49
18259,11960,1966,128,6,4014,320
25751,2524,95,25,3,3658,58
40297,6657,305,146,34,3621,85
1424,1819,304,223,9,3626,1443
1131,3332,984,966,689,3669,157
19312,1108,200,112,54,3616,1990
21791,4927,217,35,14,3616,394
8590,1770,297,871,49,3616,49
44135,1506,134,49,7,4014,128
38978,363,64,60,20,3651,898
37156,35179,2282,1895,199,3623,59
41956,24751,1035,415,555,3645,48
36284,2081,178,339,3,3680,48
9759,2154,229,172,297,3686,76
8251,6172,762,826,307,3658,49
25424,40642,1940,1593,135,3616,48
25784,2322,398,755,4,3986,846
15523,127,15,4,0,3651,50
38113,5821,1735,98,38,3640,385
36470,173,24,9,0,3690,73
37747,66,9,3,0,3690,2079
26185,1046,143,89,10,3771,2025
5998,1250,154,19,47,4014,706
9635,406,42,33,2,3747,267
37286,3896,871,176,10,3683,128
38462,135,42,6,0,3626,282
31845,8312,1135,270,127,3634,48
10343,566,82,1143,72,3630,48
31816,2228,708,150,16,3640,1373
39809,2405,4527,713,276,3616,48
48490,4589,1201,502,167,3616,48
20630,85936,8229,1170,951,3621,48
44441,1450,104,49,16,3640,610
34434,582,87,74,14,3651,255
16360,9321,698,939,53,3700,51
33699,5496,448,324,159,3741,1484
22242,1775,104,26,3,3690,845
29193,2543,331,402,21,3602,49
22862,299,60,32,0,3630,776
2916,15842,3530,114,494,3621,48
17059,1617,382,6,0,3695,1624
31967,26623,2465,663,1187,3658,49
41875,499,52,75,2,3637,63
25836,1026,266,525,915,3640,66
12551,7,30,4,0,3640,3570
15500,1642,1330,33,2,3852,1198
39316,10182,3175,1794,517,3697,49
44500,3557,272,1224,9,3616,56
23531,2292,283,1143,113,3628,52
5361,3529,300,137,33,3747,1560
47460,1229,127,701,6,3630,267
38011,967,70,120,4,3630,56
50083,5476,1834,526,80,3645,49
50785,4148,4077,721,495,3645,167
48099,474,81,20,3,3619,1040
50205,366,33,13,1,3613,3195
25502,8650,610,684,45,3623,788
3179,1329,142,78,3,3623,1752
14670,12061,1541,1323,413,3621,48
33349,246,57,22,6,3658,2091
24057,3570,605,2211,4,3704,49
11979,4065,206,166,74,3640,452
22364,6509,586,5314,20,3619,48
8640,1983,278,674,59,3658,49
6975,13445,337,354,40,3662,49
44699,8655,1422,483,4,3602,56
11078,1856,183,646,65,3613,395
33318,69528,4933,455,372,3613,48
38554,21965,13956,12887,80,3747,48
30114,3140,271,214,38,3640,48
38675,1173,163,146,21,3648,92
2766,3759,728,661,496,3658,49
14841,13935,1760,889,265,3741,1171
9283,2514,320,104,9,3640,48
47896,1522,390,179,5,3700,48
11790,964,220,846,94,3671,109
49550,1257,164,27,13,3658,396
19058,1851,200,25,8,3630,795
26683,639,232,9,2,3770,1774
38177,3995,352,18,0,3770,298
5745,7900,880,360,54,3648,49
47381,8815,1917,3288,664,3630,49
42623,583,82,47,2,3623,52
12570,196,28,322,9,3634,48
36516,1967,555,206,148,3634,132
18164,558,183,83,0,3695,49
50087,165,11,4,0,3668,48
22304,2079,134,85,67,3645,71
51522,41,7,0,0,3620,97
28879,5821,1130,966,4,3620,50
2456,9890,3334,1650,404,3704,118
2183,998,308,5567,1,3680,178
29235,1111,184,2477,5,3680,49
30294,1155,124,14,11,3645,51
25808,1329,78,67,3,3620,63
24811,1864,229,292,72,3741,273
50620,624,32,2,1,3662,126
22421,2376,140,0,0,3626,1071
23036,2784,290,96,20,3671,1009
6804,4695,397,520,40,3613,63
49253,3614,352,166,56,3648,49
8808,5146,281,2319,133,3658,49
3438,2717,151,30,22,3645,260
35411,1291,149,45,5,3671,119
11348,2184,294,1129,66,3623,49
10476,4887,226,630,148,3616,49
14675,943,49,9,1,3626,52
21890,2393,445,191,29,3626,535
6293,14779,683,213,68,3602,50
18649,24845,1635,1417,953,3626,49
1348,1192,245,570,18,3658,50
45462,1277,171,67,8,3651,1128
24288,548,88,16,6,3613,49
46523,7930,652,972,435,3623,59
27758,621,87,41,0,3747,2660
16182,17262,7783,4287,13833,3606,57
28306,3124,158,44,3,3606,1096
50783,2046,193,1237,41,3606,53
35963,3626,532,1458,8,3613,48
25728,1766,202,942,19,3634,941
41628,466,52,3,0,3658,90
40371,3820,812,102,9,3619,315
14804,7321,1216,384,108,3640,49
5860,10039,566,366,3,3616,1740
40829,11036,1464,250,38,3599,141
42391,20596,1704,1207,1281,3662,279
30502,5417,389,198,24,3609,49
898,3197,291,175,4,3626,84
38712,1270,196,14,20,3628,674
50309,8931,1984,614,21,3626,72
27427,253,34,186,6,3640,60
49456,1343,413,1255,64,3852,75
51133,3881,429,207,24,3644,49
28438,1654,64,4,0,3601,64
13196,2572,391,787,146,3651,58
39717,505,8,15,1,3648,456
33087,27515,15829,4400,9471,3648,48
4745,975,105,573,35,3626,62
30218,1537,113,22,4,3626,221
8912,648,83,31,4,3695,327
10706,3624,581,225,17,3658,71
51514,441,103,117,1,4014,135
17599,1020,67,577,23,3651,51
32475,1805,175,1101,22,3619,50
14782,5597,1152,75,28,3609,188
19812,2603,141,17,0,3609,527
11314,3763,325,228,205,3695,1809
7754,592,78,100,1,3623,1495
12717,18592,2409,629,1541,3623,51
28366,428,208,269,48,3630,65
18192,895,47,33,27,3620,48
40894,54609,4649,2364,1896,3695,48
40286,798,101,86,26,3680,371
36726,145,8,16,1,3637,1688
24712,6570,572,73,2,3609,593
13198,5513,1052,306,37,3619,49
16559,2903,498,1250,63,3601,50
20379,23919,1036,3342,275,3626,48
40007,3223,137,80,5,3620,702
22215,141,11,31,0,3623,921
26621,2263,414,1369,35,3616,50
32253,891,25,16,0,3747,264
48978,1912,205,462,6,3741,241
14092,2385,324,1000,2,4014,1367
22008,2615,591,1191,122,3634,50
14453,111,15,0,0,3637,3321
3248,1297,65,122,19,3637,60
39841,1184,85,371,23,3623,51
36856,2488,182,1297,19,3671,58
13014,21,20,25,0,3626,48
34001,1403,119,19,0,3852,1425
33512,1798,410,14,0,3671,255
47997,10199,1046,629,89,3671,526
42886,631,123,243,4,3680,75
17126,8636,2139,754,413,3613,50
37612,4507,350,1258,11,3609,930
46834,7779,683,174,0,3662,49
30841,2687,163,1984,59,3613,65
49044,42166,1530,1881,361,3609,49
21237,662,25,38,5,3637,3207
5460,2128,135,234,53,3599,49
14964,5419,3653,1777,1135,3619,49
35498,2778,242,413,11,3695,555
29808,3387,379,37,43,4014,736
9139,9528,4573,58,109,4014,48
44558,1794,147,164,12,3606,372
34466,1835,132,452,56,3658,52
47738,8605,1728,734,302,3647,48
50120,1337,142,136,25,3619,57
10496,1500,85,63,1,3704,761
7157,2618,106,13,1,3704,302
33399,1750,178,249,56,3680,48
50887,1532,644,56,13,3596,506
50292,1974,219,132,11,3594,1197
29940,1642,138,64,19,3644,161
45784,964,192,244,3,3596,49
25683,1638,100,93,14,3637,57
18605,8586,1179,2557,73,3747,50
46873,24633,6873,1161,1482,3619,49
48946,606,147,26,2,3741,3012
3293,1303,214,35,4,3644,1344
108,8065,573,1795,55,3747,49
46774,6858,1500,1164,485,3786,93
31288,1173,111,182,264,3619,603
16464,689,56,17,1,3695,50
45331,20235,1699,192,18,3599,255
45421,1127,257,66,11,3629,52
45034,415,39,13,1,3651,192
26573,14104,1112,1565,49,3622,907
6908,4001,625,289,37,3662,1205
33634,3499,389,242,18,3680,162
23894,1235,85,78,19,3619,162
46967,102,42,6,0,3704,1675
44359,11082,1099,319,20,3770,730
23825,7037,1303,591,63,3594,48
41674,17560,1757,1312,225,3695,49
18158,101,8,4,0,3608,886
18414,9438,1794,565,97,3634,48
5487,2168,370,125,141,3644,68
2019,1491,235,149,44,3625,56
47613,1835,264,154,6,3606,50
39014,4141,221,51,47,3704,232
888,1343,144,45,4,3620,50
16970,1855,75,259,7,3613,51
22341,143,61,34,14,3613,2891
25439,347,56,23,0,3594,1807
31369,27445,3355,858,7772,3601,48
49368,3592,203,243,22,3668,55
25964,2820,206,46,14,3629,733
48910,479,35,9,0,3622,2360
38361,4551,603,2665,2,3658,49
1334,699,90,211,3,3637,49
43094,1608,282,131,130,3606,750
920,3210,149,345,68,3596,436
38138,2174,698,629,9,3608,70
24871,1430,164,412,1,3608,114
33754,421,101,192,1,3700,50
36218,10808,572,1066,67,3651,49
35421,6677,621,213,59,3680,48
41121,1172,83,328,343,3596,367
43706,1429,678,498,17,3662,49
24649,341,24,16,2,3644,48
19012,12865,949,2336,656,3651,51
20543,2060,283,195,0,3662,161
2147,6365,570,258,16,3662,418
48017,1612,123,62,4,3620,200
27579,319,104,24,2,3629,794
4357,1606,159,20,0,3606,101
41789,856,94,97,28,3608,50
44097,41805,4824,2388,2833,3595,49
32236,6682,415,211,18,3662,49
18509,14468,2182,1482,1644,3662,48
39827,2468,558,104,13,3594,64
15770,3668,722,68,42,3594,50
33871,910,167,53,17,3651,523
50283,2624,727,693,21,3704,49
32260,71131,3485,9256,679,3637,48
25366,1139,263,101,430,3594,49
29888,10303,2107,3440,1395,3619,48
44987,38943,5443,1455,925,3606,1133
10726,2825,407,27,44,3606,48
40075,325,98,1,0,3601,1960
50775,3429,356,326,10,3601,71
10182,674,111,77,16,3620,49
21244,4171,292,40,4,3651,201
14021,1091,292,2,9,3622,633
12232,11,8,0,0,3619,2060
1745,5286,1004,890,109,3634,48
40023,2072,309,65,2,3629,49
22684,4234,149,376,46,3644,268
41293,32900,3177,1431,27,3644,48
23420,820,224,22,23,3620,50
4771,1726,105,47,15,3704,1152
18785,1734,88,5,2,3770,53
12445,886,292,151,7,3594,254
28382,1641,47,19,13,3616,1402
26306,4620,72,71,32,3616,49
24005,2302,235,59,14,3625,65
45179,5586,416,600,36,3651,48
41258,5362,587,490,127,3616,48
35750,368,18,58,24,3651,348
39710,7872,1460,696,34,3679,194
11990,2777,1137,186,69,3694,48
1631,77,22,25,0,3619,2178
49396,66038,1926,9539,4,3599,48
23632,2068,710,4250,4,3625,51
28510,2410,377,261,39,3592,273
28737,9889,570,373,137,3704,49
29303,8333,1219,688,221,3613,168
46621,7808,1747,2456,503,3658,48
3849,1396,55,55,2,3592,1444
19594,720,250,49,75,3622,57
19551,2768,118,46,9,3679,51
49697,2210,284,44,15,3700,50
31587,1064,81,99,13,3700,101
31274,10423,2125,1522,245,3620,48
8546,2018,198,162,19,3588,1256
48544,8729,546,733,279,3634,49
10128,28307,2752,4538,77,3584,48
9296,20385,2103,1984,14,3637,48
8899,1442,246,12,27,3584,786
1787,26725,3502,3487,1644,3599,192
10794,636,72,15,0,3625,1263
39161,30349,2121,4122,1029,3629,48
45632,1339,29,32,0,3595,430
8462,851,35,21,0,3613,1178
613,1960,112,14,4,3608,94
28570,42886,2650,1788,432,3601,115
16803,4702,193,95,0,3599,49
7618,9984,1707,1012,71,3599,73
29712,656,30,89,21,3625,294
8362,1434,136,20,9,3634,902
7177,71,12,2,0,3746,199
27783,4590,836,2135,874,3608,50
15184,3849,361,167,5,3625,106
19279,1189,311,349,115,3625,49
6453,3499,233,49,17,3694,192
2778,4077,329,504,16,3588,48
39268,6130,468,49,13,3619,83
30089,544,42,14,0,3608,616
44978,166,13,2,0,3619,341
20742,2182,391,324,16,3770,81
3455,1617,124,37,9,3740,49
20149,491,73,118,1,3637,974
3490,1039,59,48,0,3625,49
33409,5037,171,23,12,3625,48
27942,502,57,48,6,3599,74
33004,734,94,72,7,3634,106
13851,15119,1792,428,288,3704,80
45908,1967,102,48,16,3644,57
25673,682,104,176,9,3588,168
32603,4682,693,436,87,3584,49
9171,14415,2165,3314,51,3594,48
18941,1071,75,20,8,3592,211
14884,4108,378,124,7,3852,1142
46974,668,85,43,8,3620,48
35121,41,6,135,0,3613,1968
44035,2939,411,51,6,3636,212
23965,2085,117,54,7,3629,49
28419,39606,6786,395,30,3620,49
50931,6147,340,59,1,3625,185
7832,1894,171,283,17,3622,50
11032,1614,223,54,1,3588,48
39792,23080,804,55,0,3634,858
40062,417,29,2,0,3584,49
42548,799,57,35,0,3740,53
38565,3163,406,775,48,3704,48
8210,4929,669,165,20,3601,48
27148,10047,1375,250,338,3584,181
17746,4831,173,148,8,3740,51
37229,2117,190,215,21,3770,478
38756,3298,271,522,1,3605,97
43708,2801,394,93,44,3620,77
32320,6290,806,1042,174,3613,80
48243,2254,401,1035,44,3592,49
20029,11812,2322,1598,687,3679,62
23887,156,16,7,0,3595,1365
10680,1810,232,202,7,3852,56
43310,1558,63,49,3,3592,637
41149,16979,946,370,166,3634,93
46218,4822,453,65,8,3584,49
37380,3979,449,1534,42,3679,49
6274,150,21,15,0,3667,55
18476,2819,540,2060,37,3618,1080
18493,1726,115,55,3,3601,79
35115,91565,7879,1818,3378,3592,48
26066,1944,234,258,8,3608,48
19995,1727,179,236,68,3629,51
6019,749,215,78,1,3586,744
21991,1290,195,443,1,4014,184
11618,2235,268,103,23,3679,113
23530,4847,492,364,15,3679,49
40666,2925,551,391,207,3605,50
9242,3595,202,130,36,3620,49
7342,8334,726,1033,25,3592,341
30565,3145,518,1828,120,3634,799
5875,4882,565,1,1,3615,550
12010,2958,341,2558,38,3629,48
3462,333,55,156,16,3657,298
41135,2672,79,292,114,3581,58
4779,638,60,37,8,3636,1190
25778,3679,710,1409,44,3573,48
19161,123482,17421,3665,644,3618,2000
30416,4591,154,103,14,4014,49
2063,2135,135,24,0,3598,48
34327,11659,623,1822,35,3679,48
16129,14116,629,1239,34,3593,48
5814,2440,918,20,5,3704,1727
24906,1119,154,108,0,3740,468
34350,461,57,30,23,3573,190
34042,11705,1433,208,925,3636,1107
42715,1252,176,5,1,3613,1373
50142,17999,1050,1085,17,3679,48
41727,2375,171,408,6,3598,402
23706,5578,356,1266,8,3593,144
16040,858,87,8,0,3581,1896
39079,16304,1817,2588,268,3622,50
34775,453,75,13,2,3852,963
40052,616,111,163,1,3633,1085
24564,1840,105,524,15,3633,316
28896,325,77,15,5,3636,737
42783,5365,792,1870,28,3593,84
20807,1631,184,61,16,3657,65
33375,825,328,43,21,3605,51
9355,2074,183,169,33,3622,49
20064,139,70,50,1,3581,598
39921,6823,716,759,86,3613,48
47755,4212,625,240,94,3628,54
39346,17882,1004,483,32,3605,208
28259,3656,201,148,21,3694,310
14428,57312,14771,2398,58571,3586,48
8021,382,24,29,5,3608,67
41980,7620,1450,2774,28,3581,51
36463,1656,177,4,0,3694,51
9797,6571,489,169,33,3588,80
8548,11187,443,964,18,3657,48
25754,740,183,934,3,3667,53
34135,1722,199,964,0,4014,50
43253,324,45,9,0,3613,59
16132,2415,177,452,51,3615,49
45806,937,109,31,2,3615,49
14477,1216,73,13,10,3581,56
21465,2889,905,208,1132,3694,48
51214,2349,105,76,6,3657,53
7818,1312,425,861,72,3644,238
38114,11882,2482,585,91,3584,48
41575,19,4,0,0,3593,2747
40118,5060,591,323,5,3584,50
20284,5834,862,1801,261,3569,545
30971,5830,1169,35,25,3615,52
8187,3146,215,245,7,3657,386
26935,231,10,2,0,3636,2279
1310,1190,57,20,6,3633,49
7429,1033,42,8,0,3740,308
13823,1084,206,213,1,3629,78
2891,2592,109,48,10,3657,539
22011,9829,2602,3097,210,3633,48
21005,2621,285,1145,32,3704,51
4952,1433,80,14,3,3622,910
42510,3982,202,175,380,3608,49
35046,18426,1929,240,80,3679,116
33776,55490,32839,4761,26,3588,48
19873,5668,392,509,53,3679,743
42004,1496,98,835,34,3580,48
41823,341,121,9,2,3598,1079
12105,5292,245,709,438,3598,998
6940,42083,3520,3223,1243,3608,253
22100,8746,312,112,1,3593,58
29508,11565,1048,31,67,3704,108
49074,11285,667,198,129,3704,48
10698,901,109,7,14,3605,268
28750,5601,902,1762,95,3584,119
32043,793,79,71,16,3633,52
46593,20931,1732,340,42,3633,105
18581,1178,169,924,17,3615,98
10411,1811,281,57,115,3608,144
32064,1137,53,15,2,3629,643
50523,3351,922,48,83,3644,48
26881,1188,168,69,3,3580,347
33183,6029,194,2071,3,3622,48
35837,4590,450,1381,316,3591,49
40918,11631,1321,274,4,3629,3311
23982,7931,1038,217,325,3601,405
32303,2942,353,46,37,3608,520
41273,4663,3396,170,1962,3588,658
32023,5675,477,104,71,3644,51
51540,8812,769,27,1,3667,49
2893,20490,2164,762,203,3573,288
38754,1165,88,308,21,3580,1329
32623,1058,76,396,1,3573,331
48092,704,47,57,18,3615,779
24169,11003,9127,1440,7700,3667,48
28728,724,57,53,11,3636,48
1312,5396,628,1174,116,3644,48
14472,942,47,13,1,3694,101
4551,307,47,4,0,3588,962
49117,1054,241,628,19,3605,51
21332,2982,178,40,11,3605,88
16729,3898,904,1657,1491,3584,51
22736,9599,1755,56,2,3636,48
1834,8600,838,496,189,3644,49
651,461,42,7,0,3644,114
46436,4569,2425,175,57,3598,218
30682,6342,483,267,41,3586,87
2067,771,105,68,2,3580,3193
19085,194,66,32,2,3629,394
34145,1860,150,7,0,3593,789
20062,563,49,16,0,3612,757
43487,827,84,111,5,3584,415
43021,4232,403,135,15,3608,49
17541,1012,192,123,15,3679,3217
33579,76,12,36,0,3615,336
22598,581,45,19,11,3598,1155
22354,4346,555,456,18,3586,91
25721,2837,178,515,53,3612,655
168,3099,851,1157,676,3629,48
33303,1383,333,184,3,3569,124
42125,742,100,556,54,3615,100
26334,1137,181,56,2,3633,48
30936,4223,568,1913,110,3580,48
26810,4207,435,2168,53,4014,48
24424,3403,619,345,9,3588,319
17278,3512,600,346,24,3595,48
9068,59283,10992,4558,14399,3573,84
2117,807,50,42,0,3852,480
32875,644,103,140,27,3591,640
41838,3,4,0,0,3629,751
17943,5204,823,141,11,3598,50
30872,974,94,10,10,3564,577
30866,551,85,4,1,3618,1546
12500,51681,2054,103,0,3612,133
22962,79000,3146,445,90,3615,48
43520,4452,281,625,13,3696,49
6543,8794,700,1413,74,3564,49
10915,227,15,3,1,3595,2557
36363,1511,268,371,17,3990,356
23150,11464,997,578,39,3633,50
27686,6538,235,85,18,3605,49
3696,17495,4416,4131,2,3740,59
3040,1731,465,811,132,3572,55
27520,550,196,6,1,3679,399
26973,347,9,3,0,3591,307
17866,7594,288,407,5,3598,74
32467,90531,13615,2500,3876,3598,48
25503,1177,137,32,22,3679,48
21095,3164,449,414,31,3636,90
25928,2434,780,748,27,4144,49
37893,45940,3684,4626,1097,3605,49
15580,5267,606,607,83,3605,142
42345,709,67,75,4,3569,1026
31434,3024,468,119,6,3569,785
1371,3780,3195,1059,1782,3629,50
7970,1275,241,222,156,3636,48
31224,1801,407,196,455,3564,48
37014,6490,817,4372,1092,3643,49
19030,1981,191,34,2,3569,398
10534,3177,278,206,4,3569,50
43921,1464,113,68,29,3598,48
37647,432,102,8,7,3612,48
7785,1034,210,298,19,3569,133
944,11291,2278,754,93,3615,48
9933,2544,337,273,27,3615,49
36676,2306,695,1715,323,3643,50
22587,409,138,79,11,3667,275
5253,1427,155,186,15,3667,50
25896,4170,627,142,24,3569,49
44048,5045,789,1896,279,3601,55
42249,789,99,25,6,3586,49
11296,3976,371,349,67,3608,49
2738,821,19,5,0,3584,1759
6272,29944,1695,1194,11,3591,48
21729,8238,392,165,27,3615,49
2899,1341,115,47,43,3565,383
40157,1456,70,9,1,3565,57
25431,621,74,195,4,3584,50
2532,913,160,1279,7,3621,222
9700,902,162,75,1,3564,170
28024,3379,298,475,19,3629,48
36327,449,80,9,0,3598,2083
40586,2116,627,21,132,3621,442
48801,3660,355,859,89,3629,1576
42972,1737,223,29,27,4014,344
30593,540,74,29,3,3615,59
51509,2457,434,74,27,3598,2537
39049,2070,159,194,643,3598,2579
33622,286,38,11,0,3593,1808
40191,2096,166,47,38,3601,549
21327,2017,462,78,18,3628,2293
20751,10823,316,2604,24,3598,182
32950,10345,1177,188,183,3569,51
40562,1631,104,60,23,3586,859
10930,1836,221,67,71,3601,49
9827,1947,90,4,4,3605,471
42748,634,88,12,3,3587,3041
39246,2216,650,166,143,3617,2604
27578,2440,262,154,36,3668,62
51499,1285,369,700,2,3583,48
10006,160,57,5,0,3572,50
20787,14914,1433,1405,22,3617,49
6845,4829,1388,141,7,3910,48
51489,580,60,27,9,3568,76
42851,436,29,10,4,3564,427
23797,1289,146,630,24,3615,49
7022,23163,1909,296,11,3615,53
28103,8079,1300,288,730,3593,48
35069,12928,658,51,42,3598,68
33092,10694,354,23,2,3628,49
48297,52717,5951,545,116,3591,50
24036,3171,446,19,3,3591,897
33909,811,71,28,7,3564,49
40773,405,29,10,0,3605,48
18922,6134,638,551,76,3586,48
10631,16136,1013,1987,29,3628,49
19969,535,36,41,0,3600,128
46509,4002,227,81,5,3615,614
9726,2864,412,955,1,3679,48
12395,31399,1700,761,285,3633,48
15276,5649,635,297,247,3598,52
10955,815,80,23,6,3583,127
1458,3054,114,375,0,3572,49
5737,710,64,146,0,3628,55
22915,1263,171,121,7,3636,54
23295,2021,106,49,9,3617,168
585,3048,481,1427,10,3565,48
32928,2432,439,300,109,3732,49
38543,2395,322,93,1,3572,49
10771,2686,321,86,117,3667,49
47134,1376,99,63,0,3591,799
26610,7910,632,168,186,3580,49
4500,525,26,5,0,3580,133
29815,740,88,43,4,3564,190
39856,197,12,4,0,3594,2503
37883,917,48,71,6,3573,49
18443,2446,246,998,25,3633,193
42756,28562,4506,1606,4853,3564,57
15187,3611,290,19,24,3612,49
10273,1860,109,9,22,3568,290
717,132,12,4,0,3568,3461
36203,2556,99,22,7,3594,50
18135,104,33,22,0,3628,351
44211,635,46,11,1,3614,906
43728,695,52,89,2,3621,49
9278,505,74,5,4,3612,1085
3620,1805,383,67,7,3587,66
26748,363,37,7,5,3621,280
17594,7155,1220,68,7,3592,53
50625,1861,564,150,30,3583,77
26258,1372,187,34,0,3628,480
33225,478,47,5,0,3586,612
34598,60813,2006,133,279,3679,49
23415,1715,350,1841,234,3591,48
37677,3093,127,82,25,3607,48
21922,355,38,13,0,3621,275
23934,1269,216,124,1,3621,1549
15977,734,94,109,7,3621,404
8035,18947,1591,328,36,3612,1223
15406,13857,1822,895,658,3614,261
32168,4825,357,1854,102,3583,49
36935,8302,1315,204,62,3583,52
31106,6040,591,300,1453,3545,48
5926,1048,146,23,6,3633,48
34906,197,21,1,0,3614,898
3648,30806,3017,360,62,3614,74
6968,1918,130,47,5,3594,56
39269,15553,1505,383,64,3568,60
45975,3230,295,1121,84,3852,61
28161,1075,71,49,9,3545,49
42943,302,39,83,18,3591,920
19968,2759,394,272,17,3612,48
35575,1903,253,296,563,3636,54
7501,2977,292,81,6,4014,235
48380,8577,1398,110,66,3852,61
11669,3812,341,114,47,3553,49
